documento_anon,cargo,funcion,edad,antiguedad,salario_total
cc55be2bbd73395d4b527202a88f32ba328d71422d30ad30090ce3ffd70fa7d5,DOCENTE TECNICO II,DOCENTE TECNICO II,61.0,21,3273216
cc5e77a78925420e0b9536211df2524895ed0ed4a2290449968d7d649b9c32c0,TECNICO/A,TECNICO/A,26.0,4,2721991
cc61ccbc36223142fcf4e45cf40e8ad9fd6aefa963441004e7e1a870fbae21bf,ENFERMERO/A ASIST. - NIVEL,ENFERMERO/A ASISTENCIAL,30.0,10,6015500
cc62023491f6c00a49b46f2d7ce9fea29e17382889a61fba51d7c5f503490087,ASISTENTE DE ENFERMERIA,ASISTENTE DE ENFERMERIA,34.0,14,4550500
cc6d08ac2f93197991e013e2a520757fda7dafc11a7a5238ae34c517cce74a78,ENFERMERIA PROFESIONAL IV,ENFERMERO/A ASISTENCIAL,55.0,26,8960000
cc6dc80f647b035e78c605f62178fa928bbb58e6d0f3684d88dffaa75394072a,DOCENTE ENCARGADO DE CATEDRA,,56.0,2026,1255979
cc742a7d5f721938961e382131037503247095679454442dcebbcfd9f78136f8,PROFESOR ASISTENTE,PROFESOR ASISTENTE,32.0,5,5997897
cc76571e63aeb3ece87bbe89c31a47c9799ceb160bbe3a37ac5c6150e8ccc0b9,DOCENTE INVESTIGADOR I,DOCENTE INVESTIGADOR I,50.0,26,18508140
cc77107b133aea2a4cd8a45f11f8f50154b494cb3ec07913adc46c031867ef00,AUXILIAR ENFERMERIA V,ENFERMERO AUXILIAR,54.0,32,6475500
cc800236bf425a7a9df2487178bf438de4ab70823177932efde819a6ad13f918,PROFESIONAL II,PROFESIONAL II,40.0,13,6774490
cc8ad2cd8e775a9d4a630abc50073c0c64766779ebbc9a6daf4811f4245c83c0,COORDINADOR DOCENTE,COORDINADOR DOCENTE DISEÃÂO INDUSTRIAL,48.0,15,9130969
cc8cd6da754cfd9d069cf25acbe1d1efa94845ec7b789c7e4fc62d770d6b590b,DOCENTE ENCARGADO DE CATEDRA,,61.0,2026,5152086
cc8fc89f84cd5e6e319a6f84135e81876787dd89c9fc49a1233fe73d340d7223,PERSONAL DOCENTE,,53.0,2026,14488273
cc9083591046bf62be13be360134a9e00acced3672d926ae615f4bc3ca96c01e,TECNICO ENFERMERIA II,TECNICO EN ENFERMERIA,52.0,15,5310000
cc92c2315d3b8aa92fd4d9b232244733737e63cca58fc579ef5790427b072c99,DIDCOM,DIDCOM,53.0,3,14430000
cc9351c8a46cfd17f67d3c69acb19f730fb6918426931247659c858cac19c164,TECNICO III,MOZO,47.0,14,4519320
cc95773774d0bbc944dcf5890b4e45c3f8deff085a8ae15d284e54029a9c7db1,PROFESOR,PROFESOR,52.0,4,18821828
cc964c25f9e26c788b7198edd0c48c88279f3170210331e2c4b47667ae5e35bc,DOCENTE ENCARGADO DE CATEDRA,DOCENTE ENCARGADO DE CATEDRA,66.0,8,5467679
cc970e001d8ce34339434337f35c4903cb2894882b63adc1cf57dea90095fdd6,DOCENTE TECNICO II,DOCENTE TECNICO II,45.0,8,9093781
cc9eaffef3aabf396cd1d7f49643874c71aacfd6d3fcd6b2101c44547d99ac24,PROFESOR,PROFESOR,,1,0
cc9fda0f7f4382ce8748312d56fd8e1afa12d63d0aad70b983456eb092636df3,PROFESOR - GRADO,PROFESOR - GRADO,30.0,2,0
cca2006e41048f62a77248e8764c6bd5eb38b14b20fe076de47ef9525d5512f2,PERSONAL DE SERVICIOS II,PERSONAL DE SERVICIOS II,24.0,2,3796100
cca2867279be73978d867cbad9fa1b7a426f39cea0b0ae0ba1843f700ffe09ae,JEFE DE DEPARTAMENTO,JEFE DEL DPTO. DE TESORERIA,66.0,35,9535848
cca5649d608ad664076f2784a4ec1f8b558adb8ef930effa68cdc7ed309e1123,PROFESOR,PROFESOR,46.0,2026,5434108
cca5a1fdac18a315e32301500f4f8e3dd006339a25a26fe2795122d3bdf56835,PROFESOR,PROFESOR,76.0,45,7890978
ccb06ae858b086a302ef82407f137e9a6ae01e8cb74a2aa9963c02e0646c5f3d,JEFE DE DEPARTAMENTO,JEFE DE DEPARTAMENTO,49.0,26,16666771
ccb85c367e6c06fea5ed21e9b1bae66598b6c80374fdf2f64f4802ce94e35a3c,DIRECTOR,DIRECTOR,39.0,2026,14168322
cccff9ce005b9bc86807c7aab539e237bef07f1932dcf89e2fa7aeae540c7516,PROFESOR ASISTENTE,PROFESOR,50.0,17,3280794
ccd22f99f7940835af26e6c5c61c171e1011abfbc3e094beacd8698b46124bf0,ENFERMERIA PROFESIONAL III,ENFERMERO/A ASISTENCIAL,40.0,17,7110000
ccd7837bc74755485abccab31f63d4fd2c7ea741b5bee89c0fe8ccee3d767296,PROFESOR ASISTENTE,ENCARGADO DE CATEDRA - ASIGNATURA QUIMICA,27.0,1,3721351
ccdc19f90942698dd2e8167ccea279eeca0520c5940483d4c9dd5023fec3b7f7,ENFERMERO/A ASIST - NIVEL II,ENFERMERO/A ASISTENCIAL,38.0,12,6601000
cce1a3698c94e84db3089718235ea78eb6037867bbb07f8f7522bfedc7c7d7f4,DOCENTE MÉDICO II,INSTRUCTOR,45.0,15,15910000
cce2715ae917dd2226cda0c347f48106f13e82f167bda94728aeea756e5574f0,TECNICO I,DEPARTAMENTO DE ENFERMERIA,55.0,14,4643157
cce8d7d3bbb7edaa89acf08e3db32a646336ff90267fcd1383a0c76d8dcdc4c6,TECNICO/A EN ENFERM - NIVEL II,TECNICO EN ENFERMERIA,39.0,11,5420000
cce97249f396be148a1ce4183c48ce241758f9b6cd466e61d8e0883dd60ea2d2,MIEMBRO DEL CONSEJO SUPERIOR UNIVERSITARIO,MIEMBRO DEL CONSEJO SUPERIOR UNIVERSITARIO,63.0,2026,47191446
ccea142ce9d9caeeff262f41000123ac84a3056878bec9aca33a843147c5d306,ENFERMERO/A ASIST. - NIVEL,ENFERMERO/A ASISTENCIAL,36.0,11,6015500
ccec2bbd4d100cbc890bf94e2ece687e0853272e9c55e3e8d65927e57eb26a5b,TECNICO I,TECNICO I,54.0,4,6683769
ccf1bb84e0fd34167f979ca1678b1b954452aa1ecc3c622a6be1cf8d67d36a56,DOCENTE ENCARGADO DE CATEDRA,ENCARGADO DE CATEDRA,44.0,15,1294822
ccf3c13df58ad3f6218933c9ee01c592789fea5a89021d2d08c40a660f8fe9c4,ENFERMERO/A ASIST. - NIVEL,ENFERMERO/A ASISTENCIAL,36.0,8,5850000
ccf50addd66d253575995527189e7cf156366c9e59ebf653ca2d03684e8801e8,DOCENTE MÉDICO II,INSTRUCTOR,56.0,31,11675500
ccf53ed9df494f52b9eef2120f5336d32aac10fa93d8d3fcfe961e18d6a90098,PROFESOR ASISTENTE,PROFESOR ASISTENTE,,2026,0
ccfbb9a8cccbbd66b4620eb7d6eab4987d87a0188aebdf3174056ffe86d2ed4e,PROFESIONAL,PROFESIONAL,25.0,2026,3890909
ccfbc51a0f88f9dbd516b0cb6dac55cf4b47d7df5874b96e2aa8088b53045424,JEFE DE DEPARTAMENTO,JEFE/A DE SECCION,58.0,37,8050165
ccfe6409318f81e7177e24efaee34a7a6af5c31c2c57346cebb98aa058e3a99a,PERSONAL DE SERVICIO,ASISTENTE DE ENFERMERIA,33.0,12,4385000
ccfe900245ff932b04e648dca4fa1df2914f67e85a6b7cd57621de34c93107ee,PROFESOR,PROFESOR,55.0,14,32927405
ccfea4d453d408dbfe177c083de6ee2c61f236225fc6dc327373af0685333522,PERSONAL DE SERVICIOS I,PERSONAL DE SERVICIOS I,62.0,29,4892595
ccff109efa3467368470d3e770d5133dfd3710c17663e6c4515bf336b633f6d0,PROFESIONAL DE LA SALUD TS,TRABAJADOR SOCIAL,50.0,27,7455000
cd0027ddeba9105351b7083385df14277a49986a4ad818a426f2fdcaa57ed6e3,DIDCOM,LABORATORIO DE SISTEMAS DE POTENCIA Y CONTROL DEPARTAMENTO DE INGENIERIA ELECTRONICA Y MECATRONICA,37.0,5,38427550
cd05fb4fbc5b296c41b68f45bdd6ff04ff27893c707df0be2baa88fdaac35fb3,TECNICO II,TECNICO II,35.0,3,5261585
cd09799748b8be1bc2251b2a921601b38be3b08324ae57d9c8656261a13998a9,DOCENTE ENCARGADO DE CATEDRA,DOCENTE ENCARGADO DE CATEDRA,54.0,2,1255979
cd0d1d6042cd46608a9e1d0843529e602711d2b2b98a74126febc06e3271611f,PROFESOR,ENCARGADO DE CATEDRA,66.0,2,1569450
cd0e4116e62d92cd434318162e9ab0b7454339735b5e03fa03cc54ce18f1d77f,ENFERMERO/A ASIST. - NIVEL,ENFERMERO/A ASISTENCIAL,39.0,11,6015500
cd0f005f8e8d47838ce3935ae821e02882252c6f5ea04787a29065e784274c99,PROFESIONAL DE SALUD,MEDICO ESPECIALISTA,44.0,13,4400000
cd1689ee37723fedf29ef175d4ed5e1e14c1967c498371bef369ee1ecf58c50f,PROFESOR,ENCARGADO DE CATEDRA,53.0,2026,985944
cd16d2612817dfa68287a3f10789faa885d6b647a6b15c3038c3ef4a8002c3bd,HORAS CATEDRAS,DOCENTE DE AULA,52.0,16,20901839
cd19bdde6d8b17b4f4e3e72e7082a000c897e118fb344a4bbd3fdbfbe5ebea74,PROFESIONAL I,AUXILIAR DE SECRETARIA,33.0,14,6825500
cd1b47d77543e478747e4d53c57020837ac56971f435c3a4f6698ae745c45f05,DOCENTE TECNICO III,,,2026,0
cd23123d7d9986df50c998baa9e7f2daa3f8ec8602fb2e98233e6a4a0c1adddf,TECNICO/A EN SALUD,TECNICO/A RADIOLOGO/A,56.0,14,5450000
cd273d1d412eef125c53fbc9bc8602674672fb89ca12f4666ff5ca81982a5631,PROFESOR TITULAR,PROFESOR TITULAR,,1,0
cd27f05c17a64ce37850d57c89f171a25e70c52aa902644e063a4313e96fa997,PROFESOR ADJUNTO,PROFESOR ADJUNTO,,1,0
cd29c94c21696e460c809e5b859f5c54c5a3fbaca8019e6abdea51184b42e514,PROFESOR,PROFESOR,,2026,0
cd324402d3324232b34e7e09569133f573416b3ea18d7815ea1b99de7c119e01,DOCENTE MÉDICO II,MEDICO JEFE DE GUARDIA,47.0,13,11510000
cd3ac0b6415eae77a4bffe07cbdc2fd66e380ca109a3ba5c46b4efb8e3ed2041,DOCENTE TECNICO I,AUDITORA INTERNA,54.0,2026,20961952
cd3dcd837feb0bf2ec2ed4d1dba2481cfbdc1ae013cda5ea4eba18984029727f,TECNICO III,TECNICO III,36.0,5,5354678
cd4339d370b811cc1bf39ecea716285b075a3f96259f43eda9f22efe8e6c3d79,ENFERMERIA PROFESIONAL IV,ENFERMERO/A ASISTENCIAL,47.0,26,9125500
cd4408162375e9e1e76e87b173c99bdfcb080ba2c748239cc61f787ceeea19fc,COORDINADOR DOCENTE,COORDINADOR DOCENTE,40.0,3,5657515
cd4d352a7de845fb0516e896692e227a5332bdebfed688dbab30ce889078d5e7,AUXILIAR DE LA ENSEÑANZA II,AUXILIAR DE LA ENSEÑANZA II,53.0,2,985943
cd527256e0801bf3049b7591c51521d17bbb2056b9ad13fabefab3720c559b1c,PROFESOR,,,2026,0
cd545bc0aac3294f25e154902aafcc7864aa1b4d9bfef95a408011898e35b36b,SERENO TURNO NOCHE- VILLARICA,,58.0,3,300000
cd5c3fa1ce231ad15af8fe71c4031cc786fb300ce8158ecc1d565b3cc5ca604d,TECNICO III,TECNICO III,72.0,35,5478835
cd5fcf4d1318c667236e3ab45b482c4f868b6bd8645cf98bb2f158ee43d11192,AUX. DE LA ENSEÑANZA III,AUXILIAR DE ENSEÑANZA - CURSOS BASICOS  - ESTATICA  SEMESTRE 3º,31.0,5,11573007
cd612b0b4b8f13d429f9b8bc0a46bf91896d7366c4d7b473d3df8c27d0679a4c,AUXILIAR ADMINISTRATIVO II,AUXILIAR ADMINISTRATIVO II,37.0,11,4311000
cd63ee9f8d5d4ebfb9c717bff90ce46c888369b696fb3e04e0c516cf127d5eb9,ASISTENTE DE ENFERMERIA,ASISTENTE DE ENFERMERIA,61.0,9,4385000
cd68861d44b74a30affdc2c55899ab52a70b06e8c1b75d9cfc3bc4d999805055,DOCENTE MÉDICO II,MEDICO DE GUARDIA - JEFE,37.0,11,17426600
cd6b07a603160b6d032a71c77bbabf962c1e60122bf6a4fde56b6eb291f45646,DOCENTE TECNICO I,DOCENTE TECNICO I,31.0,2,6926452
cd6bc8d913ca3f0d9fee66f4332261ca662bf9fdca029e0c529a5ce24c23c56c,DOCENTE TECNICO II,"COORDINADOR DE EXTENSIÓN DEPARTAMENTO DE INGENIERIA CIVIL, GEOGRAFICA Y AMBIENTAL",45.0,12,12807020
cd73ffb23b6881da25de5e35115ffd5cd66cd0e1e6dc0f7ba5dd4eba170b053e,TECNICO/A,TECNICO/A,25.0,2,3501818
cd75e2a302c0d09684360d0c69eff65dc387a411af68cd69e5829ac905af4851,DOCENTE TECNICO I,DOCENTE TECNICO I,44.0,2026,5159820
cd75ed69ef75c1d5394528d7e61d5bf32eedbe04713b944cdb0ab17d7ac7805a,PERSONAL DE SERVICIO ESPECIFIC,ASISTENTE DE ENFERMERIA,53.0,33,5160000
cd77c907eac25f6dbd6efdc02f48ef88ccfdde22fdd4a3e867584867824f9fe0,ENFERMERIA PROFESIONAL III,ENFERMERO/A ASISTENCIAL,46.0,26,7525500
cd78eb7dfe3b801caa96dee259256727fcbb53a24ad48ed95f5c99ea2ada77f6,COORDINADOR DE GESTION ACADEMICA,COORDINADOR DOCENTE,51.0,2026,13521370
cd7ef2f097ac67eecf76ee39afc50e0b85393324d42834a6464a09e4de4bc84f,AUXILIAR DE ENSENANZA II,AUXILIAR DE ENSENANZA II,48.0,3,7855979
cd88c8715c2630643e67ac461d5d271d6f5b7d5520946568850c586455e30aaf,PROFESOR,PROFESOR,,1,0
cd9d8158cf9bd3eb4d322222135a7deb61ce74b98c7482a3f01cae6ca0deebc4,PROFESIONAL,PROFESIONAL,29.0,5,3500000
cd9f713c0d5128bd34573e5cf51415faa09bc5faf37fee1fe4a5e9bd9694d6e9,TECNICO I,DEPARTAMENTO DE UNIDAD OPERATIVA DE CONTRATACIONES,57.0,15,6315698
cda3306b430a7eebd167adafe6d7459292f104068edacfea3b483d5b61fcc102,PROFESOR ASISTENTE,,68.0,2026,3255278
cda7fb5122a0355fcadc73c9a68b17a604717bff6836cbf0f2bbcc0bc206b83e,DOCENTE ENCARGADO DE CATEDRA,ENCARGADO DE CATEDRA,36.0,5,1294822
cda8ae7645cc66e5c735fc353fe2d91efc6b5f9c645b341ee07c3a7bc43b797b,DOCENTE INVESTIGADOR III,DOCENTE INVESTIGADOR III,38.0,8,3835065
cdaa20e90f4c33bd11668c5504c6b239caec29ad1af9131fc6835c5e5ae75060,DOCENTE ENCARGADO DE CATEDRA,ENCARGADO DE CATEDRA,38.0,3,1294822
cdad6bdad07007f203f3975a15a3e99b120a10478196cc8b9b71127d9ef11fec,PROFESOR,PROFESOR,50.0,2026,985944
cdae147184bc70dbb2920a7662319d2d4056cdb754ddadfa4770a07b403f63f8,PERSONAL DE SERVICIOS I,PERSONAL DE SERVICIOS I,54.0,28,4934322
cdae6da62f42ea1e58ee12a1f0fd69b2ae3640952e7562c33def81e7ffa39bbd,PROFESOR,ENCARGADO DE CATEDRA,44.0,2026,2971916
cdb31c876312c734697bf3a5c30a4a5bd197082df49eba1a873226e5e5884337,ASISTENTE ADMINISTRATIVO 10,AUXILIAR ADMINISTRATIVO,29.0,2,3608309
cdb74f1bd52376a9d48d202b180dd2abc27bb6326bc9b67e765c280435df263d,JORNALERO,PECEPTORA DE LA DIVISION DE INGRESOS,36.0,1,2798309
cdba768fe723a7ab56da3fae7bb67b55dddad0e5601e33f1a768c69cc05adc42,ASISTENTE DE ENFERMERIA,ASISTENTE DE ENFERMERIA,26.0,4,4550500
cdbff7108f1ae2c765323201e3130a7aefad04b3b14191d98e5e1693282644f3,AUXILIAR DE ENSEÑANZA III,ADSCRIPTA DE ODONTOLOGIA INTEGRAL PARA NIÑOS Y ADOLESCENTES DEL QUINTO AÑO (AUX. DE ENSEÑANZA),43.0,15,13668189
cdc1a56148ff19fcfede409ec0d44e07317696f0ee3b42564d9e57895636cb5c,DOCENTE MÉDICO III,MEDICO RESIDENTE 2,28.0,2,5807958
cdc462f5009d5c6472c2c1b9a5779e49557b13fe97660746df7aa6a09e33b566,DOCENTE TECNICO I,,69.0,2026,8921730
cdc62364e17c0c5693320127e973fb3f064eae03a9d6867aa9015d2d98299727,PROFESOR TITULAR,PROFESOR TITULAR,43.0,18,11925078
cdc84e994551d4ecbad7c5e0319fa2abe0b523f6af5e303f5497f2183e59684a,ASISTENTE DE ENFERMERIA,ASISTENTE DE ENFERMERIA,27.0,3,4385000
cdc9998d199596d9b55cf4b902d3982b41796501265d9766c0e8312e2d8cc90b,PROFESIONAL I,PROFESIONAL I,38.0,16,7921299
cdcc46ff82df6dca140c22f25d0b722ad973da038c2204b7fe15142d480f9632,ENFERMERIA PROFESIONAL III,ENFERMERO/A ASISTENCIAL,42.0,15,7275500
cdd0a3adadef4ad21b699f79f275854235ca2331d47de12804d6cfa88f326a48,TECNICO II,AUXILIAR DE ATENCIÓN AL ALUMNO - SECRETARÍA GENERAL,42.0,24,5476500
cdd717884e4b9529f60271521e9aa325f601108ccec1c65c2e1983e6a87b4aa0,COORDINADOR DOCENTE,COORDINADOR DOCENTE,71.0,26,7974309
cdd79491075015217bf4194bb45f3e1ecd9e58951716b322f19138a2dfbc111a,TECNICO II,SEGURIDAD,44.0,7,5979611
cdd926d4d88bff735e0be53c88b7536aced02055530023701659bb9febfe2652,DOCENTE ENCARGADO DE CATEDRA,ENCARGADO DE CATEDRA,69.0,3,1294822
cdd95921d9ae98bd9e6bb0f70768dc5f17d09736f29c3fa19116b8d3ccd21a92,TECNICO III,TECNICO III,50.0,14,4939320
cddbf45db8e205393078474ae8e771225e46ebed3062e69a2cc8c16c62de96c0,DOCENTE MÉDICO III,MEDICO RESIDENTE 1,32.0,5,5807958
cde8b6a5a19447d97f0c35624399463088e25f1180ef799812d3572623353e4c,DIRECTOR,DIRECTOR,,1,0
cdf839cbcd3199bf42e3fc2dfb124c63659cc96566e6a8065064957099c162c6,PROFESOR TITULAR,PROFESOR,63.0,31,5262326
ce05696073425271759251a906810ae3c92df8ea4999c8ad03e4a1899b9d6336,TECNICO II,AUXILIAR ADMINISTRATIVO,59.0,24,4887597
ce08c990c6839b648a93f429d0266b9322b56f4a17433a638fab3a901067cab0,VICE DECANO,VICE DECANO,53.0,22,29688070
ce0d24c44489da70d8fb7a6d0eb5564ca1b0cf4dce780d5fe8e9940b1ad58e5c,TECNICO I,PERCEPTOR/A,50.0,22,6652425
ce101d613dcde95054b1d73e1d8e420b5d1d6d59b95c921f4918b522e938f290,PERSONAL DE SERVICIO,DEPARTAMENTO DE SERVICIOS GENERALES,35.0,2,2543917
ce1042b41ad06150b3009503fb83e5afb8ff334cbcfb144ee95db5fe762b1a94,PERSONAL DE SERVICIO,AUXILIAR ADMINISTRATIVO,42.0,7,4716000
ce18a07672b79c0128aa44c862a5c50dbfd2183f7414277422fe6afc5cba59fa,PROFESOR,ENCARGADO DE CATEDRA,69.0,2026,985944
ce1cb7f2ce7be47c616ce42a8ecebaf26562569ae1cbbd985ba8f0009a0223d1,PROFESOR ASISTENTE,,53.0,2026,4511257
ce21c0901fefbac43b2563259af1165df1d5fc9b2fa463a4adcf8b9e24bb3be2,AUXILIAR ADMINISTRATIVO,AUXILIAR ADMINISTRATIVO,24.0,1,2798309
ce27fd0fee9046959cf561ce96cae00b771e6d35d7b21a96b2f0e84ca55ea6af,DOCENTE MÉDICO II,MEDICO ESPECIALISTA,54.0,16,6010000
ce2aa9181999fb0f8e48ff81c40bffb954135fb89fce1dac06440be5b173cc1d,TECNICO/A EN ENFERM - NIVEL II,TECNICO EN ENFERMERIA,40.0,14,5420000
ce2df9b982cd77068f9bd9ed13ec4fc6620ca32ced347e9c22b281fafd518694,DOCENTE MÉDICO III,MEDICO RESIDENTE 3,29.0,4,5807958
ce2f475341918de3693ef372c495ce5fc76e569e6e1fe23cc7c49190139f2f7b,TECNICO I,TECNICO I,58.0,2026,5223597
ce2f771b9c8a828c21b4a3d4c9de0d9011659f2b2014c954f1f7107658a622bd,DOCENTE TECNICO II,DOCENTE TECNICO II,30.0,3,3273216
ce2fd2c250692b5b3100230a9fe8d2a2be508bb293518a48097654601a07ffae,PROFESOR ASISTENTE,PROFESOR ASISTENTE,,2026,0
ce338453115659dc9d4a5f6f8836fcc82867a23e7ebfbebad48a2245a9d4b869,AUXILIAR DE ENSEÑANZA III,,,2026,0
ce37028dede27b2391d3b73f0842a420ae5a877b5b7e173f80ed1f3a31eaad73,DOCENTE ENCARGADO DE CATEDRA,ENCARGADO DE CATEDRA,37.0,5,1294822
ce394995c4e6f5b7f5a3f3dca2472e4af0f4d41b22a3520a11bdb5bd6327b72a,PROFESOR ADJUNTO,PROFEOSR,60.0,20,2446688
ce39e3f48d5000636b891a65e100af7b8276282f5347be1e9a7728e2fc460523,DOCENTE TECNICO I,DOCENTE TECNICO I,65.0,12,5666452
ce427a5948bb1989c573d4762b5d409478c7d2db2775dc03012c923984cfc4d8,HORAS CATEDRAS,DOCENTE DE AULA,53.0,29,7089335
ce43ead1621f494106a910b691b27d5a9260ee1d3dad6b086950ab8a125194aa,AUXILIAR DE ENSEÑANZA III,,40.0,2026,1726870
ce4b2915d9d9120711d48d1940f6bd80ede39425a07659152137e14f4647b16c,AUX. DE LA ENSEÑANZA III,AUXILIAR DE ENSEÑANZA - INDUSTRIAL REPETICION - FORMULACION Y EVALUACION DE PROYECTOS SEMESTRE 10º,33.0,5,677796
ce4c22ead1464eaba4d3c33d2ea9ccc5944e730b457454455e6df491c91ccbc5,DOCENTE PARA CURSOS,DIRECCION ACADEMICA - DEPARTAMENTO DE ESTUDIOS COMPLEMENTARIOS,58.0,2,6569450
ce4fe2fb810cecda84decbb8659daedad3c374bffa2d6cbeb45d8b27c5c271a2,DOCENTE INVESTIGADOR I,DOCENTE INVESTIGADOR I,45.0,2026,8939874
ce505fde1438deee3c1c1ddead6014396fd2b4795c51f3f72733427e1e98daed,ENFERMERIA PROFESIONAL I,ENFERMERO/A ASISTENCIAL,35.0,6,5295500
ce66252857424c99efd1726009a538ecb9d96576ec47a95e9413facc4ca5a5e6,TECNICO I,DEPARTAMENTO DE BIBLIOTECA,60.0,24,5647377
ce67fdece7e113bf0f8471bfb233a48d590c80576dbe145a0a0d9c68af5ac277,AUX. DE LA ENSEÑANZA III,AUXILIAR DE ENSEÑANZA - MECATRONICA REPETICION  - SISTEMA DE CONTROL DIGITAL  - 9º,39.0,2,677796
ce693cc8d42b48e6f463280908e2ffb83622a4641df43d205f161a2767d866cd,PROFESOR,PROFESOR,32.0,1,4259159
ce6d18faf10159ca0e36242305e2fbf124c17db5d400b382b1c75758e57993cb,PROFESOR,ENCARGADO DE CATEDRA,44.0,6,985944
ce6e94ea5c47e5997108b10821fb2f249a58528fe2a05391aa756977d28af57f,AUX. DE LA ENSEÑANZA IV,AUXILIAR DE ENSEÑANZA - CURSOS BASICOS - METODOS NUMERICOS - LAB,24.0,2,442201
ce6f287728a086351284bc71844695ea59a986f18ff09ac1c7d0626bbb826da9,DOCENTE TECNICO I,DOCENTE TECNICO I,45.0,2026,6731706
ce745b08fef534be29f64e012cd129956b9395bd8379c4de08c4e1ed737fc441,AUXILIAR ADMINISTRATIVO I,AUXILIAR DE ARCHIVO,65.0,27,5833000
ce747423ec3433c3534fd6e36fc253b229c34443a58d4b7d6f2c6e5389cd06d3,DIDCOM,,59.0,5,11327550
ce766eab633ab8032785de49e2126b04b598e6b9fca5bd39f93fd6c0d79f4953,DOCENTE MÉDICO II,MEDICO ESPECIALISTA (ENDOCRINOLOGIA),37.0,3,6010000
ce7742e21a444acf0607cc234880d08466b6954301c49d831957696015f19bfa,DOCENTE INVESTIGADOR I,"INVESTIGADOR ADSCRIPTO COORDINACIÓN DE POSTGRADO E INVESTIGACIÓN DEPARTAMENTO DE INGENIERIA CIVIL, GEOGRAFICA Y AMBIENTAL",64.0,6,4468671
ce7ee9d55b17855ca8e28c55192fbc0062f92fc7478325716543cb6cc215d20b,PROFESOR,PROFESOR,56.0,1,22296954
ce8423b75fcf7bbae808ca2c3a457a8e0ab6c625e2c7db0cd4819d3542cd622d,PROFESIONAL II,ASISTENTE DEPARTAMENTO DE PROCESAMIENTO DE PAGOS - DIRECCIÓN DE FINANZAS,40.0,8,5276572
ce895e1e0a230f0a3c6820dad72740b53dc0ce305f6bf3263150f36226e02584,PROFESOR,PROFESOR,39.0,3,985943
ce8b1e371fb947393387d579d0bd1228775c4e2eaf8464c7d16000f6faabfd2a,AUXILIAR DE ENSEÑANZA III,,35.0,2026,5033137
ce8cde8732d457a6f36c8b8e8592eb048798a63b3f25c0e63922c54dbec0acf1,TECNICO III,TECNICO III SECRETARIA DEL DECANATO,33.0,1,8246520
ce917020efeaddb2309e2f7311f320e37b9fc64947b203ba8173fe442b807294,TECNICO/A EN SALUD,TECNICO/A RADIOLOGO/A,42.0,19,5865500
ce9188b246f8129ee2eda5b7a2489bd509e0a55a3537bfa52b58aec32d3f0a3c,ENFERMERO/A ASIST - NIVEL II,ENFERMERO/A ASISTENCIAL,36.0,12,6435500
ce91c484097d2060a662f94bea7ccf360fa6e45fe4b673aef9ab62507a63ac6e,PROFESIONAL III,PROFESIONAL III,67.0,11,3612273
ce94ed6f3c5f0752da0c9a1343edaf19e149fb2df73b49774be1a060b1c8bf99,ENFERMERIA PROFESIONAL V,ENFERMERO/A ASISTENCIAL,57.0,32,11841000
ce979e3d536366d241bf2218cc208435c0adde3f04802bb38933ff4342746cf4,DOC.INVEST. CON DEDIC. COMPL.,DOC.INVEST. CON DEDIC. COMPL.,50.0,22,22766184
ce99dad577535bfc614a8105dabb3daf7daa8567305f241247336ddefc555bb8,DOCENTE TECNICO II,DOCENTE TECNICO,46.0,20,4390550
ce9fc1fccf06d671dbe7702338f39502fc611bc629a4824a9a9fc449d780be06,AUXILIAR DE LA ENSEÑANZA II,AUXILIAR DE LA ENSEÑANZA II,39.0,2,985943
cea66675594c623702e55589723d7722bdb7dbb9f85b2f4c2a4b28105a957564,DOCENTE MÉDICO II,MEDICO ESPECIALISTA,46.0,19,17010000
cea7718f550c7277e54b3366c8c9dc3a9e4fa85d6c6e5074f319f9c70bd2bc0b,TECNICO I,TECNICO I,50.0,2026,4739421
cea847abc7c643411cdbbc5a4d69ed5518340cb3676a643ed79317a75bf18296,TECNICO II,TECNICO II,40.0,7,5040385
cea9bea7e72d3aebe06122c0497a5eb017eb542158f770cec560ae313177a069,PROFESOR,PROFESOR,36.0,7,16386073
ceb5c7936ac435b8368a0b8c7054b516167ec0b00ff37894122879fc7ea72de4,PERSONAL DE SERVICIO II,AUXILIAR DE SERVICIOS,40.0,13,3236724
cebeb250736e936c34e179d758ecda7331641c626001a0f60e7ae7cf54c54db4,AUXILIAR,AUXILIAR DE SECRETARÍA GENERAL DE LA FIUNA,35.0,1,2798309
cebffea49bca6685d3bf006ed69bbbe4c8d21487e1bfa79d4fcf984f0a46184b,AUXILIAR ADMINISTRATIVO II,AUXILIAR ADMINISTRATIVO,33.0,10,3608309
cec474e7140329885e458256ab011d337b62abbb1da56bcebe253319f882d9cc,PROFESOR,ENCARGADO DE CATEDRA,48.0,2026,985944
cec59d590691d85ba32b98a82d48939a7a69f67bbd52980e25a08e477f166029,ENFERMERO/A ASIST - NIVEL II,ENFERMERO/A ASISTENCIAL,45.0,14,6435500
cec85654bb4070b16e9221660a729798bd257114ca7569dcaace38e54e337feb,PROFESIONAL III,AUXILIAR ADMINISTRATIVO,41.0,11,3773809
